	GenomeID	Taxa	Scaffold_count	GC_content	Fragmented_BGCs	Complete_BGCs	Total_BGCs
850	QCJC01	Prochlorococcus	35	33.8976974060551	0	6	6
851	BDQK01	Aphanothece	20	36.638956690413906	1	10	11
852	QCPE01	Prochlorococcus	52	42.25607135129251	1	0	1
853	JFLV01	Prochlorococcus	231	31.74666740359433	0	0	0
854	QCNC01	Prochlorococcus	31	30.672405656150733	2	2	4
855	NGAA01	Fischerella	100	40.34647798298096	3	8	11
856	CACGFX01	Synechococcaceae	67	31.883814463605443	1	2	3
857	QBVK01	Prochlorococcus	48	30.315819976171337	1	0	1
858	ASZQ01	Microcystis	278	42.062130557866766	11	4	15
859	QCAK01	Prochlorococcus	33	35.650366642616476	0	0	0
860	QCNH01	Prochlorococcus	71	31.507713340504786	2	0	2
861	DMPD01	Cyanobacteria	373	58.69390203060378	2	0	2
862	QCPN01	Prochlorococcus	62	37.47239304008698	1	2	3
863	CABZBE01	Prochlorococcus	74	32.439184453264694	1	0	1
864	JFLK01	Prochlorococcus	281	31.99795749387389	1	3	4
865	CACHVD01	Prochlorococcus	30	32.04174592897922	0	2	2
866	QCPX01	Prochlorococcus	33	31.01834864133615	0	3	3
867	CABYGI01	Prochlorococcus	33	31.66978810768153	1	1	2
868	CACINL01	Prochlorococcus	49	31.881647637269104	1	1	2
869	QBYU01	Prochlorococcus	20	34.80286419164311	0	0	0
870	CACLFQ01	Prochlorococcus	49	31.665820109762535	2	1	3
871	BEIU01	Microcystis	88	42.133156256951345	2	11	13
872	MWPA01	Prochlorococcus	234	31.00565001552144	2	0	2
873	CACNEE01	Prochlorococcus	21	32.06547805417146	2	0	2
874	ABYK01	Arthrospira	129	45.04718272723283	2	0	2
875	DEDY01	Cyanobacteria	47	32.158317005666824	1	0	1
876	JAAHHW01	Moorea	510	43.22194811659474	13	10	23
877	JAAHGT01	Okeania	1512	35.96749215593961	20	0	20
878	QCFB01	Prochlorococcus	47	40.443072473132204	1	4	5
879	QCIA01	Prochlorococcus	57	35.71262696687927	1	1	2
880	JFKT01	Prochlorococcus	173	31.21284213308228	1	2	3
881	JNAR01	Prochlorococcus	17	31.661454208016508	1	3	4
882	CACKJL01	Prochlorococcus	61	31.660071872420517	1	0	1
883	QCFI01	Prochlorococcus	65	38.47951492379887	4	1	5
884	QCIJ01	Prochlorococcus	48	32.302213924660684	1	2	3
885	JNAY01	Prochlorococcus	19	36.26085489814816	0	4	4
886	ANKO01	Oscillatoria	253	53.42013282432073	6	10	16
887	CACDDK01	Prochlorococcus	36	31.169348023179964	0	2	2
888	RDYB01	Oscillatoriales	239	45.83007712898363	4	0	4
889	APIZ01	Dolichospermum	372	38.0044421759452	15	1	16
890	DOJB01	Cyanobacteria	451	40.57985865749061	7	1	8
891	JAAHHJ01	Symploca	289	44.972131232718354	4	14	18
892	PXQC01	Cyanobacteria	266	48.09070832122601	4	1	5
893	JAAHGI01	Symploca	686	46.23420213947828	14	12	26
894	CABZEQ01	Prochlorococcus	9	31.45156974709772	0	1	1
895	ALVK01	Pseudanabaena	28	50.015056129738625	0	8	8
896	JNAO01	Prochlorococcus	16	31.879138005411257	0	4	4
897	NMQJ01	Fischerella	873	40.2474915221138	20	0	20
898	REAA01	Oscillatoriales	668	45.47536163734939	7	2	9
899	QCFT01	Prochlorococcus	53	35.8272491138345	2	1	3
900	QCIW01	Prochlorococcus	47	36.23514951036627	1	5	6
901	CACNSB01	Prochlorococcus	34	31.729470671174546	1	1	2
902	NMQA01	Fischerella	383	40.76647260847378	13	4	17
903	DMXX01	Cyanobacteria	20	29.033598170302334	0	0	0
904	CACNMD01	Prochlorococcus	28	32.27573738277203	1	0	1
905	JAAHHA01	Okeania	4052	39.056475876572854	23	0	23
906	NZPI01	Synechococcus	49	58.00790542625545	6	7	13
907	PXQH01	Cyanobacteria	69	64.30222772954636	0	2	2
908	JAAHGB01	Okeania	191	36.76556386325164	11	7	18
909	CACARF01	Prochlorococcus	35	31.19808446070301	0	0	0
910	RDYI01	Oscillatoriales	475	44.53932610586149	2	1	3
911	JFMZ01	Prochlorococcus	136	31.40774929048368	0	4	4
912	QCOO01	Prochlorococcus	64	51.20261047676758	8	1	9
913	NHAI01	Fischerella	119	41.00086491045206	6	5	11
914	CABZLA01	Prochlorococcus	58	31.62041831619034	1	3	4
915	QCQI01	Prochlorococcus	59	31.86905965527643	2	0	2
916	QBWG01	Prochlorococcus	36	35.359968210334515	1	1	2
917	CACJTA01	Prochlorococcus	52	31.57192209375247	2	0	2
918	QBWL01	Prochlorococcus	60	35.05588496099054	3	1	4
919	CACATU01	Prochlorococcus	34	30.970753156552433	0	0	0
920	MWOV01	Prochlorococcus	198	31.126354762051204	1	2	3
921	CACGVZ01	Prochlorococcus	50	31.356553335491668	0	3	3
922	JFMQ01	Prochlorococcus	325	31.294333197897533	1	0	1
923	DEEH01	Cyanobacteria	22	36.55443417954177	0	0	0
924	NHAB01	Fischerella	128	40.89478285821163	5	7	12
925	CACCIG01	Prochlorococcus	32	31.902878923996916	1	1	2
926	CACFAG01	Prochlorococcus	43	31.25426256144965	1	3	4
927	QCQT01	Prochlorococcus	53	35.510817423430886	2	1	3
928	AJLL01	Fischerella	141	41.36924814530337	8	6	14
929	ALPE01	Prochlorococcus	109	31.529924174945076	2	0	2
930	JFMG01	Prochlorococcus	377	30.84593826536634	2	1	3
931	QCOR01	Prochlorococcus	37	30.94130825049482	2	0	2
932	QBWZ01	Prochlorococcus	31	46.95055568156409	4	3	7
933	DDLS01	Cyanobacteria	210	44.84360958322059	11	6	17
934	QQWB01	Microcystis	96	42.9858762913919	4	8	12
935	CACOMD01	Prochlorococcus	53	30.559916705509494	2	2	4
936	QBXR01	Prochlorococcus	48	31.49261442687494	1	0	1
937	CACNUL01	Prochlorococcus	61	32.10695442709468	2	1	3
938	JFML01	Prochlorococcus	255	30.940777926352933	0	4	4
939	QCOY01	Prochlorococcus	16	35.22450492977798	0	0	0
940	CACLQL01	Prochlorococcus	48	30.714807475471172	1	0	1
941	JAAHFX01	Sphaerospermopsis	38	38.60578824892978	3	8	11
942	CACBGC01	Synechococcaceae	83	31.97613300039464	1	0	1
943	PXPR01	Cyanobacteria	241	48.0955871716305	5	2	7
944	PULD01	Cyanobacteria	399	55.2401642128529	7	1	8
945	AJUU01	Microcystis	1894	42.410862098432794	12	0	12
946	JAADBF01	Microcystis	426	42.44730204890708	6	6	12
947	QCVK01	Synechococcus	93	53.329872165233304	5	5	10
948	QCGN01	Prochlorococcus	52	30.10818752418587	1	3	4
949	QCHM01	Prochlorococcus	41	34.82984950646081	1	4	5
950	QCGE01	Prochlorococcus	37	39.30553377172914	2	3	5
951	JAADBM01	Microcystis	622	42.60196602275197	15	0	15
952	AAUA01	Synechococcus	4	59.55420151906696	0	16	16
953	JAAHFS01	Kamptonema	331	41.86779421552383	16	4	20
954	PXPY01	Cyanobacteria	239	47.998606281469385	7	0	7
955	LMVE01	Cylindrospermopsis	136	39.79026808375971	3	6	9
956	RDXX01	Oscillatoriales	163	45.48415984496282	0	7	7
957	LUGL01	Elainella	284	47.629797457367374	6	3	9
958	CACOEX01	Prochlorococcus	56	29.349123237272774	1	4	5
959	JAAHIF01	Moorea	3477	43.58004375695873	34	0	34
960	PXPO01	Cyanobacteria	272	47.938290261124685	5	2	7
961	ASSJ01	Rubidibacter	99	55.74606541142364	9	3	12
962	CACIYG01	Prochlorococcus	50	34.7720688881695	2	0	2
963	PVWE01	Filamentous	1156	48.38094589811733	2	0	2
964	QCGS01	Prochlorococcus	49	34.97484107585415	1	4	5
965	QCHP01	Prochlorococcus	59	34.83161840903871	3	2	5
966	QCVV01	Prochlorococcus	83	31.020681873408165	2	3	5
967	JAADBP01	Microcystis	257	42.53923934847426	6	3	9
968	CACKZX01	Prochlorococcus	56	31.50657511427466	4	0	4
969	PYVJ01	Cyanobacterium	232	38.74945289160157	0	0	0
970	SHAR01	Prochlorococcus	92	52.832226051667746	4	1	5
971	PVWN01	Chlorogloea	168	42.290562175907986	6	6	12
972	CACJBP01	Prochlorococcus	66	31.735465377593616	1	0	1
973	JAAHFN01	Oscillatoria	182	47.066853266869934	4	10	14
974	QCTA01	Prochlorococcus	73	31.148932777492345	2	1	3
975	QCED01	Prochlorococcus	52	31.220552668271157	2	2	4
976	CACKIA01	Prochlorococcus	47	31.551629574101575	3	0	3
977	DNOW01	Cyanobacteria	901	44.17053673176579	15	2	17
978	QCJG01	Prochlorococcus	29	34.59022794393712	1	2	3
979	NJHV01	Cylindrospermopsis	668	40.07492305221896	9	4	13
980	PXCV01	Cyanobacteria	748	52.056044782978546	5	0	5
981	CACBTG01	Prochlorococcus	60	31.962139054565593	1	2	3
982	QCEO01	Prochlorococcus	37	31.40854910671942	0	4	4
983	CACEPF01	Prochlorococcus	54	32.05070825572772	3	1	4
984	QCJL01	Prochlorococcus	19	38.915314542023644	1	0	1
985	UCNV01	Synechococcus	15	57.43297027212858	0	6	6
986	BDUD01	Nostoc	11	41.486711560493916	0	19	19
987	QCTJ01	Synechococcus	82	55.51599015838363	4	3	7
988	QCEY01	Prochlorococcus	34	31.470197862536264	1	1	2
989	CACMZV01	Prochlorococcus	50	31.73581462126021	0	3	3
990	CACEPP01	Prochlorococcus	76	31.803184348561132	2	1	3
991	QCJZ01	Prochlorococcus	67	38.69066836058888	1	0	1
992	DFEL01	Cyanobacteria	188	31.323147804990924	0	0	0
993	CABZFW01	Prochlorococcus	48	32.19628841197581	0	3	3
994	QBLT01	Leptolyngbya	412	57.70232512661078	4	1	5
995	DOWB01	Cyanobacteria	232	35.6693706953217	0	0	0
996	RDZO01	Oscillatoriales	491	45.438657963325944	6	1	7
997	CABXTM01	Synechococcaceae	21	31.53782910036863	0	0	0
998	DHMN01	Cyanobacteria	84	33.938248383624	0	0	0
999	QCTW01	Synechococcus	15	55.67538709414495	0	1	1
1000	QCER01	Prochlorococcus	47	31.515018392080034	0	4	4
1001	QCJQ01	Prochlorococcus	49	34.02503336573967	2	1	3
1002	CACKFT01	Synechococcus	79	59.740914984333564	3	0	3
1003	JNBB01	Prochlorococcus	61	49.91854204045501	13	7	20
1004	LVHV01	Synechococcus	33	54.74898577457853	6	26	32
1005	QBZN01	Prochlorococcus	24	32.69041349102355	1	0	1
1006	QCBF01	Prochlorococcus	54	31.577069258295246	1	3	4
1007	CACCKF01	Prochlorococcus	56	32.15122867857395	1	0	1
1008	QCME01	Prochlorococcus	16	31.983161289277106	0	2	2
1009	QCSC01	Prochlorococcus	80	31.524167747635875	1	4	5
1010	CACMLG01	Prochlorococcus	50	31.449087371739655	0	1	1
1011	CACHZW01	Synechococcus	39	55.55410965614294	1	0	1
1012	QCBM01	Prochlorococcus	21	29.699837952752464	2	2	4
1013	AANO01	Synechococcus	135	55.911894748678485	2	9	11
1014	NDGV01	Cyanobacterium	4027	68.06735857626094	6	10	16
1015	LVHK01	Prochlorococcus	47	48.111367152790024	4	9	13
1016	MWMJ01	Synechococcus	79	51.892258137561484	1	3	4
1017	CACJVV01	Prochlorococcus	55	31.37200476223324	1	0	1
1018	CACIBI01	Prochlorococcus	31	35.48780124402892	1	0	1
1019	CACPKH01	Prochlorococcus	41	35.80205183977866	2	3	5
1020	CACFLN01	Prochlorococcus	61	36.185863267264686	0	2	2
1021	DEGT01	Cyanobacteria	35	34.32359999765165	0	0	0
1022	QCBP01	Prochlorococcus	40	31.09134125454159	3	1	4
1023	CACCKP01	Prochlorococcus	37	31.966767599268806	1	0	1
1024	CACHDL01	Prochlorococcus	43	31.646810842878743	1	2	3
1025	LYXA01	Cylindrospermopsis	6	41.927052782437926	0	8	8
1026	QCSU01	Prochlorococcus	49	32.50522664917018	1	1	2
1027	QCDH01	Prochlorococcus	33	31.991425866084946	2	1	3
1028	QCKK01	Prochlorococcus	37	39.09599392687075	2	2	4
1029	QCUM01	Synechococcus	90	55.79409134122706	2	2	4
1030	DJQF01	Cyanobacteria	69	32.082694639515616	1	0	1
1031	CACOIV01	Prochlorococcus	68	31.05919863374771	3	1	4
1032	JAACTD01	Cyanobacteria	184	32.521858730156204	3	0	3
1033	QBMN01	Leptolyngbya	287	58.65571876143649	2	1	3
1034	CACLRA01	Synechococcaceae	20	31.889146356742128	0	0	0
1035	MRCD01	Calothrix	243	38.537379226939365	14	9	23
1036	CACBDN01	Prochlorococcus	68	31.660175333508338	2	0	2
1037	JAADAK01	Microcystis	668	42.51246725269403	15	0	15
1038	QCUF01	Prochlorococcus	82	31.0271596204829	1	2	3
1039	CABYSR01	Prochlorococcus	75	35.458199977618065	3	0	3
1040	QCUP01	Prochlorococcus	74	31.995135601731523	2	1	3
1041	CACCSS01	Synechococcus	19	52.85392013109184	0	0	0
1042	QCDU01	Prochlorococcus	45	31.76753711637675	0	4	4
1043	CACGCM01	Prochlorococcus	28	31.942976643017975	0	2	2
1044	QBMS01	Snowella	238	40.48471526460677	6	2	8
1045	NGZY01	Fischerella	236	40.489447076240054	10	2	12
1046	CACJNU01	Prochlorococcus	41	32.09783167720557	3	1	4
1047	AVFW01	Planktothrix	289	40.072646503546295	7	3	10
1048	SHBT01	Synechococcus	79	61.91903653517292	2	0	2
1049	MTAV01	Nostoc	270	41.778677323111296	12	5	17
1050	LJOY01	Aphanizomenon	307	38.77071166558658	7	2	9
1051	JAADAV01	Microcystis	615	42.69212614846044	13	3	16
1052	DJYG01	Cyanobacteria	61	30.93161271712375	0	0	0
1053	CACPJY01	Synechococcaceae	40	39.32986969468311	0	4	4
1054	QCRO01	Prochlorococcus	38	41.7164475035295	0	0	0
1055	QCCJ01	Prochlorococcus	37	31.692607886751215	0	1	1
1056	QCLI01	Prochlorococcus	52	36.69873411951431	2	2	4
1057	QCCA01	Prochlorococcus	35	31.720198521234117	0	4	4
1058	JFNW01	Prochlorococcus	330	31.18590832773356	1	3	4
1059	CACMSM01	Prochlorococcus	45	30.620852369213047	1	3	4
1060	QCLB01	Prochlorococcus	46	34.99037844546422	1	3	4
1061	CACNGR01	Prochlorococcus	50	30.842742098507856	1	3	4
1062	LAGZ01	Nostoc	134	41.01544201497055	10	13	23
1063	QCRD01	Prochlorococcus	56	31.110668019134657	1	1	2
1064	PHQT01	Synechococcus	7	60.70448911761836	0	7	7
1065	DJYZ01	Cyanobacteria	202	58.63627986082071	4	1	5
1066	NOXU01	Niveispirillum	32	61.95703707177861	1	5	6
1067	MWLF01	Candidatus	50	59.82880229959434	1	0	1
1068	QCCW01	Prochlorococcus	60	31.78015307588097	2	2	4
1069	JFNA01	Prochlorococcus	278	31.04442938855184	1	3	4
1070	QCLT01	Prochlorococcus	48	31.248789738864346	2	1	3
1071	QCRR01	Prochlorococcus	58	50.52225342397355	2	3	5
1072	QCRY01	Prochlorococcus	82	49.82153781770574	1	2	3
1073	LAHD01	Nostoc	307	43.28325395473265	19	5	24
1074	JFNJ01	Prochlorococcus	317	30.186848562016717	0	3	3
1075	NHBY01	Synechococcus	56	60.536414727287486	3	3	6
1076	CAIK01	Microcystis	433	42.782068076491285	9	2	11
1077	QBTW01	Muricauda	55	46.18198741425631	0	2	2
1078	NQKX01	Synechococcus	18	65.28707348458255	0	8	8
1079	PESY01	Prochlorococcus	9	31.423758253007673	0	4	4
1080	MTBT01	Microcystis	338	42.554107018021156	14	0	14
1081	PVWJ01	Merismopedia	254	41.80293672277377	14	1	15
1082	CACGOG01	Prochlorococcus	72	31.13150955660908	3	0	3
1083	AHGV01	Thermanaerovibrio	2	60.449182674354276	1	0	1
1084	JAAHII01	Leptolyngbya	2	52.09104316294876	0	11	11
1085	JAADBT01	Microcystis	638	42.48186106906263	18	1	19
1086	QCVY01	Prochlorococcus	87	31.18906212402228	2	0	2
1087	SRMM01	Aphanocapsa	125	55.74643559410395	0	2	2
1088	DPOG01	Synechococcus	188	59.14165687095077	3	0	3
1089	CACHNH01	Prochlorococcus	62	31.640676492531647	2	1	3
1090	ALWC01	Synechococcus	8	52.92104623227755	0	8	8
1091	QCHT01	Prochlorococcus	37	37.26906967432622	0	4	4
1092	AGIZ01	Fischerella	34	44.47321260573709	4	7	11
1093	QCVR01	Prochlorococcus	57	41.73979783873952	1	0	1
1094	CACLQU01	Prochlorococcus	68	31.10795350607512	3	0	3
1095	JAAHIB01	Kamptonema	1495	46.660303836447525	5	0	5
1096	PXPK01	Cyanobacteria	254	47.94558906853644	4	2	6
1097	CACIYC01	Prochlorococcus	48	34.881564903722186	1	3	4
1098	RDXJ01	Oscillatoriales	183	45.458570358667004	2	5	7
1099	JAAHFW01	Okeania	197	36.78552022869057	8	7	15
1100	QCGA01	Prochlorococcus	45	38.74792185828751	3	1	4
1101	JAADBI01	Microcystis	779	42.62548163884245	15	0	15
1102	NPIK01	Cylindrospermopsis	188	40.92660498551775	0	7	7
1103	PYGV01	Filamentous	519	57.92489805873186	9	1	10
1104	QCVD01	Synechococcus	81	51.74726685130063	3	4	7
1105	JAADBB01	Microcystis	275	42.291035167568914	11	4	15
1106	QCVO01	Synechococcus	60	52.24435666339616	5	1	6
1107	PTJN01	Gloeocapsopsis	137	42.75535438745237	8	1	9
1108	NHIL01	Cyanobacteria	64	59.45842152402548	0	2	2
1109	QCHI01	Prochlorococcus	41	34.69799541249062	0	3	3
1110	PXPV01	Cyanobacteria	214	47.98859649188256	5	2	7
1111	ALPJ01	Prochlorococcus	232	30.135804593307476	1	0	1
1112	JFMH01	Prochlorococcus	154	32.26284488378206	1	0	1
1113	QBWU01	Prochlorococcus	34	49.84823933349975	1	1	2
1114	QBXV01	Synechococcus	15	51.59404390763192	1	0	1
1115	MWOO01	Prochlorococcus	248	31.899394476371057	2	2	4
1116	DLXW01	Cyanothece	370	36.29596727836527	10	2	12
1117	CACLGR01	Prochlorococcus	69	31.986052473480843	1	0	1
1118	CACLYT01	Synechococcaceae	48	31.010056721956715	0	0	0
1119	QCQP01	Synechococcus	27	54.91503323140313	0	2	2
1120	CACKLP01	Prochlorococcus	71	31.396009781825164	3	0	3
1121	JFMC01	Prochlorococcus	242	31.596160651738785	1	2	3
1122	CABYWR01	Prochlorococcus	94	34.94122176958442	2	0	2
1123	NHAF01	Fischerella	126	40.342632373850776	4	7	11
1124	JFMU01	Prochlorococcus	163	31.504526463158093	0	2	2
1125	QBWH01	Prochlorococcus	62	35.4688128985405	1	1	2
1126	QBXK01	Prochlorococcus	51	30.732233312180917	0	0	0
1127	MWOR01	Prochlorococcus	281	30.968520856651036	0	3	3
1128	CACLYB01	Prochlorococcus	28	31.990764797651657	0	3	3
1129	CACJJC01	Prochlorococcus	45	31.327955244387507	1	1	2
1130	CACATZ01	Synechococcaceae	60	31.697642076845305	0	0	0
1131	QBWC01	Prochlorococcus	67	34.98256618834151	2	2	4
1132	CACOBU01	Prochlorococcus	46	30.370113289430602	1	5	6
1133	MWOY01	Prochlorococcus	212	31.55813039502971	1	2	3
1134	MJGC01	Desertifilum	132	48.43519474369024	5	4	9
1135	QCQM01	Prochlorococcus	68	31.169634700093667	1	2	3
1136	JAAHHE01	Moorea	1017	43.12245756150533	39	6	45
1137	JAAHGF01	Okeania	109	37.01671879213223	5	12	17
1138	QCFP01	Prochlorococcus	38	40.92151412337649	0	1	1
1139	NMQE01	Fischerella	999	41.85487239145071	17	1	18
1140	CACNSF01	Prochlorococcus	47	31.19908988321914	0	2	2
1141	QCIS01	Prochlorococcus	28	31.34874141653138	0	4	4
1142	NHHE02	Synechococcus	47	61.89302243153093	1	7	8
1143	JNAK01	Prochlorococcus	18	31.172311571687253	0	5	5
1144	ALVO01	Geminocystis	11	33.99195592917584	0	5	5
1145	QCIX01	Prochlorococcus	49	31.38449148110702	1	1	2
1146	AJTX02	Prochlorothrix	10	52.708672013690524	0	6	6
1147	JAAHHN01	Spirulina	453	49.39434660958609	7	3	10
1148	JAAHGM01	Okeania	183	37.43569419168217	11	10	21
1149	PXQG01	Cyanobacteria	263	47.958003459308394	4	2	6
1150	NOLJ01	Nostoc	30	41.46969343568768	1	15	16
1151	JAAHHX01	Moorea	1105	42.91495785295982	22	6	28
1152	NYZI01	Cyanobium	146	55.52257765366306	8	0	8
1153	REAX01	Oscillatoriales	656	45.81804684770986	4	0	4
1154	QCFM01	Prochlorococcus	48	36.69495911752409	2	2	4
1155	ALVY01	Gloeocapsa	228	41.169784968086745	11	3	14
1156	JENA01	Candidatus	273	63.214085194881285	2	0	2
1157	MKGP02	Limnothrix	100	54.44656965949788	2	3	5
1158	QCIN01	Prochlorococcus	60	34.97065971743589	0	5	5
1159	CACMYI01	Prochlorococcus	53	31.688783663082706	3	2	5
1160	QCFF01	Prochlorococcus	23	31.64116744976909	1	3	4
1161	JNAV01	Prochlorococcus	9	36.53801423160331	0	4	4
1162	JFKP01	Prochlorococcus	498	31.544678396835476	0	1	1
1163	ALVR01	Spirulina	10	47.18190831966791	0	5	5
1164	QCIE01	Prochlorococcus	27	38.64729957773	2	4	6
1165	DIYQ01	Cyanobacteria	167	44.95344178822462	12	5	17
1166	JAAHHS01	Moorea	834	42.951612289939696	50	8	58
1167	JAAHGP01	Okeania	5155	37.31843123329872	19	1	20
1168	QCPW01	Prochlorococcus	27	30.201840038744166	0	4	4
1169	DNUG01	Synechococcales	139	58.1894931326504	5	4	9
1170	QCAR01	Prochlorococcus	4	33.531094106382696	0	0	0
1171	JFLD01	Prochlorococcus	326	31.05229018853079	1	2	3
1172	QBYZ01	Prochlorococcus	35	31.89221441617679	0	0	0
1173	CACOCO01	Prochlorococcus	49	30.20810583551052	0	2	2
1174	MWPE01	Prochlorococcus	414	31.38976692971347	2	2	4
1175	LUPU01	Prochlorococcus	123	30.967841608607237	4	0	4
1176	CACJKR01	Prochlorococcus	18	32.33553659584463	0	0	0
1177	QBVR01	Prochlorococcus	22	32.65353273939533	1	0	1
1178	QBYQ01	Prochlorococcus	18	35.52043756492563	1	0	1
1179	CACGIB01	Prochlorococcus	37	31.27469170717693	1	0	1
1180	QCNZ01	Prochlorococcus	57	32.060217009207584	2	1	3
1181	JFLO01	Prochlorococcus	170	30.725423884652255	0	4	4
1182	PWXB01	Cyanobacteria	511	55.406772045786894	4	0	4
1183	JFLY01	Prochlorococcus	264	31.997571277687697	1	2	3
1184	QCPJ01	Prochlorococcus	100	48.98496385601886	1	1	2
1185	MBRD01	Nostoc	36	41.23825934675755	2	13	15
1186	JTJD01	Aphanocapsa	296	33.466862676123206	2	5	7
1187	QBVO01	Prochlorococcus	17	30.717716040722127	1	0	1
1188	QCPA01	Prochlorococcus	41	32.33024711318865	2	1	3
1189	RFLH01	Cyanobacteria	878	38.11536030358423	4	0	4
1190	QCNG01	Prochlorococcus	51	31.920037455575486	1	0	1
1191	CACKBB01	Prochlorococcus	20	32.814560598986354	0	0	0
1192	JFLR01	Prochlorococcus	384	31.601459881615337	1	3	4
1193	RDYZ01	Oscillatoriales	496	53.08890449985998	1	1	2
1194	JAAHGQ01	Symploca	1185	42.53798354348511	42	1	43
1195	JAAHHR01	Okeania	1133	36.615886792141175	17	2	19
1196	JNAW01	Prochlorococcus	7	37.55219630502969	0	4	4
1197	ALVS01	Fischerella	95	40.22540996959283	21	11	32
1198	JFKQ01	Prochlorococcus	288	31.186925612938882	2	2	4
1199	QCID01	Prochlorococcus	44	35.15901794746316	2	2	4
1200	QCFG01	Prochlorococcus	33	33.95701463218079	1	0	1
1201	ALVX01	Fischerella	43	40.67725260586522	4	12	16
1202	JFKZ01	Prochlorococcus	183	31.349883196960015	0	2	2
1203	QCIO01	Prochlorococcus	52	31.65689077324729	2	1	3
1204	QCFL01	Prochlorococcus	42	37.045364960118775	0	2	2
1205	REAY01	Oscillatoriales	262	44.61628593945866	3	1	4
1206	CACGPQ01	Synechococcaceae	64	32.14485260738604	1	1	2
1207	JAAHGZ01	Symploca	1347	44.35262970285174	48	0	48
1208	JAAHHY01	Moorea	1521	43.388401426877984	67	1	68
1209	FXBO01	Synechococcus	6	46.126427585318844	0	4	4
1210	NOLK01	Nostoc	397	41.65277281639406	32	6	38
1211	JAAHGL01	Symploca	470	42.58339577017547	24	7	31
1212	PXQF01	Cyanobacteria	222	46.81360447290689	0	0	0
1213	JAAHHO01	Leptolyngbya	1508	45.41370220855304	15	0	15
1214	CACBIT01	Synechococcaceae	51	31.700921746834815	1	0	1
1215	CACGNA01	Prochlorococcus	57	31.42475784617122	1	2	3
1216	JNAJ01	Prochlorococcus	22	30.863127691974523	0	5	5
1217	ALVN01	Leptolyngbya	14	48.2024466361617	0	12	12
1218	QCIY01	Prochlorococcus	30	30.676346991095308	1	3	4
1219	QCFZ01	Prochlorococcus	41	38.96225246150274	1	2	3
1220	REAO01	Oscillatoriales	499	45.34368460127635	8	0	8
1221	PAXG01	Cyanobium	57	55.36344306736572	2	0	2
1222	CACEMU01	Synechococcus	30	55.472360799523244	1	0	1
1223	ALVV02	Leptolyngbya	80	55.35960419402672	1	5	6
1224	NEED01	Unicellular	82	39.40404368582844	4	3	7
1225	CACHQH01	Prochlorococcus	21	31.091263462882527	0	0	0
1226	NMQD01	Fischerella	2176	41.81816398270956	28	0	28
1227	CACNSG01	Prochlorococcus	33	30.402306996511527	0	4	4
1228	QCIR01	Prochlorococcus	69	33.8452533939021	2	1	3
1229	CACKEW01	Prochlorococcus	34	31.574323546425898	0	0	0
1230	QCFQ01	Prochlorococcus	40	32.75555015531912	1	1	2
1231	CACLAV01	Synechococcaceae	12	32.44653246562067	0	0	0
1232	JAAHGG01	Merismopedia	3057	45.466276665302395	21	1	22
1233	JAAHHD01	Moorea	163	43.28205752960875	14	18	32
1234	AUNA01	Synechococcus	5	56.0715398089106	0	1	1
1235	QCNF01	Prochlorococcus	33	31.068514452692543	0	3	3
1236	JFLS01	Prochlorococcus	149	31.589963659435554	1	2	3
1237	QCAE01	Prochlorococcus	25	34.1039624300202	1	1	2
1238	DMPJ01	Planktothrix	572	38.723926082545674	11	0	11
1239	CACNJU01	Prochlorococcus	49	30.660703327246907	1	1	2
1240	QBVN01	Prochlorococcus	52	34.90770180869417	3	1	4
1241	MBRE01	Oscillatoriales	96	40.77383104974742	1	3	4
1242	PKGD01	Arthrospira	928	44.70196364412058	5	0	5
1243	QCPK01	Prochlorococcus	61	37.32359108123065	2	0	2
1244	MVGR01	Microcystis	6	43.938562946651835	2	13	15
1245	CACMOD01	Prochlorococcus	45	31.664201761155468	2	2	4
1246	JFLX01	Prochlorococcus	143	30.523811900984914	0	4	4
1247	QCAN01	Prochlorococcus	27	35.26240745497146	0	1	1
1248	JFLN01	Prochlorococcus	187	32.16284315479977	1	3	4
1249	QBYP01	Prochlorococcus	21	31.762875827460512	0	0	0
1250	QBVS01	Prochlorococcus	43	31.302564849203705	2	1	3
1251	NZXF01	Synechococcus	73	58.26373779901814	1	5	6
1252	LUPT01	Prochlorococcus	113	31.17969446953594	1	0	1
1253	MWPD01	Prochlorococcus	509	31.34178974560248	4	0	4
1254	CACGFK01	Synechococcaceae	65	31.84098991560416	1	1	2
1255	JFLE01	Prochlorococcus	166	33.38494160840081	2	2	4
1256	QCPV01	Prochlorococcus	30	30.141971681109148	0	4	4
1257	PXPW01	Cyanobacteria	213	48.20122107158298	3	2	5
1258	QJUE01	Prochlorococcus	7	34.71811153859726	0	5	5
1259	CACJSF01	Prochlorococcus	19	32.971038557628624	0	2	2
1260	RDXV01	Nostocales	324	36.41283365839294	20	2	22
1261	QCHH01	Prochlorococcus	69	34.45068081610951	1	3	4
1262	QCGK01	Prochlorococcus	38	31.417202830887383	0	4	4
1263	QCVN01	Synechococcus	96	52.81144660120126	5	0	5
1264	JAADBC01	Microcystis	631	42.78840381181935	16	1	17
1265	CACKUH01	Prochlorococcus	33	32.138765451877894	1	0	1
1266	RCBZ01	Okeania	392	36.94384432374159	16	0	16
1267	DNSU01	Cyanobacteria	223	33.39379939010999	1	0	1
